,state_abbr,unemployment,year,Population,violent total,Murder,rape,Robbery,Aggravated assault,property total,Burglary,Larceny theft,vehicle theft,State
377,FL,5.632999999999999,2002,16691701,771.2,5.5,40.5,195.2,530.1,4656.4,1061.9,3064.3,530.3,Florida
378,FL,5.207999999999999,2003,16999181,731.1,5.4,39.6,185.4,500.6,4457.3,1003.8,2973.6,479.8,Florida
379,FL,4.633,2004,17385430,711.8,5.4,38.0,172.5,495.8,4182.5,956.7,2775.2,450.5,Florida
380,FL,3.6919999999999997,2005,17768191,709.0,5.0,37.1,169.6,497.2,4013.0,927.4,2662.0,424.0,Florida
381,FL,3.225,2006,18089888,716.4,6.2,35.8,188.8,485.6,3986.2,944.6,2619.0,422.6,Florida
382,FL,4.008,2007,18251243,722.6,6.6,33.7,209.1,473.2,4088.8,996.3,2689.0,403.4,Florida
383,FL,6.2829999999999995,2008,18328340,688.9,6.4,32.6,197.9,452.0,4140.5,1028.3,2765.7,346.5,Florida
384,FL,10.408,2009,18537969,612.5,5.5,29.7,166.7,410.6,3840.8,981.1,2588.6,271.1,Florida
385,FL,11.042,2010,18838613,541.3,5.2,28.5,138.5,369.0,3551.4,897.7,2433.6,220.1,Florida
386,FL,9.992,2011,19082262,514.6,5.2,27.6,134.3,347.5,3517.4,891.8,2418.0,207.6,Florida
387,FL,8.458,2012,19320749,487.0,5.2,27.2,123.6,330.9,3276.2,794.8,2288.2,193.2,Florida
388,FL,7.233,2013,19600311,469.3,5.0,24.3,118.4,311.5,3097.8,708.7,2210.9,178.1,Florida
389,FL,6.2829999999999995,2014,19893297,540.5,5.8,30.4,125.2,366.4,3415.5,719.9,2481.5,214.0,Florida
390,GA,8.192,1976,4970000,423.1,13.9,24.9,142.4,241.9,4386.4,1448.4,2618.3,319.7,Georgia
391,GA,6.9079999999999995,1977,5048000,439.8,11.7,31.1,140.5,256.5,3819.2,1351.1,2170.2,297.9,Georgia
392,GA,5.707999999999999,1978,5084000,482.8,14.4,37.9,166.3,264.2,4288.5,1475.6,2456.3,356.5,Georgia
393,GA,5.1080000000000005,1979,5118000,558.7,17.1,43.3,213.7,284.5,4858.2,1594.0,2847.9,416.3,Georgia
394,GA,6.3,1980,5400851,555.3,13.8,44.3,197.6,299.7,5048.3,1699.2,2976.6,372.4,Georgia
395,GA,6.375,1981,5569000,548.2,17.2,42.4,196.4,292.1,5080.4,1672.1,3073.6,334.6,Georgia
396,GA,7.817,1982,5639000,478.2,12.6,39.8,154.6,271.2,4736.6,1497.9,2926.9,311.7,Georgia
397,GA,7.733,1983,5732000,456.7,8.4,35.3,144.2,268.8,4048.5,1266.8,2501.7,280.0,Georgia
398,GA,6.1,1984,5837000,478.6,9.4,40.4,144.1,284.7,4019.5,1204.6,2522.7,292.3,Georgia
399,GA,6.425,1985,5976000,507.2,10.4,43.3,164.2,289.4,4602.9,1356.6,2877.3,369.0,Georgia
400,GA,5.957999999999999,1986,6104000,587.6,11.2,43.9,213.9,318.6,4867.8,1453.1,2984.5,430.3,Georgia
401,GA,5.667000000000001,1987,6222000,576.5,11.8,43.1,209.2,312.4,5215.5,1552.1,3171.0,492.4,Georgia
402,GA,5.7,1988,6401000,665.3,11.7,46.4,243.6,363.7,5661.2,1610.8,3495.8,554.6,Georgia
403,GA,5.507999999999999,1989,6436000,735.8,12.7,48.9,271.1,403.0,6337.3,1712.5,3971.1,653.7,Georgia
404,GA,5.457999999999999,1990,6478216,756.3,11.8,53.6,263.5,427.4,6007.3,1619.4,3714.3,673.6,Georgia
405,GA,5.192,1991,6623000,738.2,12.8,42.3,268.2,415.0,5755.2,1514.7,3629.2,611.3,Georgia
406,GA,6.9079999999999995,1992,6751000,733.2,11.0,45.3,249.8,427.1,5672.3,1442.8,3653.1,576.4,Georgia
407,GA,6.007999999999999,1993,6917000,723.1,11.4,35.4,248.0,428.3,5469.8,1307.3,3568.7,593.8,Georgia
408,GA,5.225,1994,7055000,667.7,10.0,34.7,222.6,400.4,5342.7,1153.9,3631.6,557.2,Georgia
409,GA,4.842,1995,7201000,657.1,9.5,35.3,205.2,407.1,5346.5,1059.9,3678.3,608.4,Georgia
410,GA,4.667,1996,7353000,638.7,8.6,32.1,205.4,392.8,5671.0,1114.8,3927.7,628.5,Georgia
411,GA,4.567,1997,7486000,606.6,7.5,31.1,206.7,361.3,5185.1,1086.3,3503.4,595.4,Georgia
412,GA,4.2669999999999995,1998,7642000,572.7,8.1,30.4,187.2,347.0,4890.3,990.8,3342.8,556.6,Georgia
413,GA,3.925,1999,7788240,533.9,7.5,29.8,166.4,330.3,4614.4,917.1,3182.2,515.1,Georgia
414,GA,3.575,2000,8186453,504.7,8.0,24.0,161.9,310.9,4246.4,836.6,2937.0,472.8,Georgia
415,GA,4.05,2001,8405677,495.7,7.1,25.9,171.3,291.4,4138.5,854.2,2837.2,447.2,Georgia
416,GA,5.008,2002,8544005,459.6,7.1,24.7,157.2,270.7,4056.2,865.3,2745.7,445.2,Georgia
417,GA,4.825,2003,8676460,454.5,7.6,25.7,161.9,259.3,4259.7,910.5,2849.0,500.1,Georgia
418,GA,4.758,2004,8918129,451.0,6.9,26.8,153.1,264.2,4223.5,930.6,2796.8,496.0,Georgia
419,GA,5.35,2005,9132553,446.0,6.2,23.5,153.7,262.5,4145.0,924.9,2733.0,487.0,Georgia
420,GA,4.708,2006,9363941,477.9,6.5,23.2,165.6,282.7,3873.5,909.2,2503.7,460.6,Georgia
421,GA,4.525,2007,9544750,491.5,7.5,23.0,181.2,279.8,3889.6,946.0,2498.1,445.5,Georgia
422,GA,6.242000000000001,2008,9685744,488.9,6.6,24.1,183.9,274.3,4005.0,1038.3,2557.5,409.3,Georgia
423,GA,9.925,2009,9829211,428.0,5.8,23.6,148.9,249.8,3672.6,1003.2,2332.0,337.4,Georgia
424,GA,10.55,2010,9712157,402.3,5.7,21.7,127.4,247.5,3639.2,998.2,2328.6,312.4,Georgia
425,GA,10.225,2011,9812460,374.6,5.6,21.1,125.0,223.0,3640.6,978.5,2359.7,302.5,Georgia
426,GA,9.175,2012,9915646,380.0,5.9,21.6,126.1,226.4,3423.6,877.3,2257.8,288.5,Georgia
427,GA,8.2,2013,9994759,375.4,5.6,20.2,127.1,213.7,3399.9,835.0,2293.1,271.7,Georgia
428,GA,7.0920000000000005,2014,10097343,377.3,5.7,21.4,123.0,218.4,3281.2,756.9,2258.4,266.0,Georgia
429,HI,9.383,1976,887000,229.3,6.2,23.6,133.0,66.5,6092.7,1881.6,3669.0,542.1,Hawaii
430,HI,7.892,1977,895000,224.8,7.2,25.5,128.0,64.1,6321.3,1911.5,3920.4,489.4,Hawaii
431,HI,7.075,1978,897000,270.1,6.7,25.9,173.6,64.0,6866.0,1937.7,4357.5,570.8,Hawaii
432,HI,6.082999999999999,1979,915000,289.7,7.2,32.3,184.5,65.7,6957.8,1807.4,4435.0,715.4,Hawaii
433,HI,5.025,1980,964680,299.5,8.7,34.7,190.2,65.8,7182.8,1847.5,4723.2,612.1,Hawaii
434,HI,5.4079999999999995,1981,979000,247.6,4.8,34.7,148.4,59.7,6295.8,1708.5,4157.2,430.1,Hawaii
435,HI,6.3,1982,994000,255.7,3.1,34.4,156.9,61.3,6328.6,1657.6,4250.3,420.6,Hawaii
436,HI,6.167000000000001,1983,1023000,252.1,5.6,29.4,130.0,87.1,5557.5,1332.9,3804.5,420.0,Hawaii
437,HI,5.683,1984,1039000,231.9,3.3,30.2,115.9,82.5,5252.5,1213.6,3689.0,349.9,Hawaii
438,HI,5.375,1985,1054000,219.4,4.1,29.4,99.4,86.5,4981.1,1154.1,3544.3,282.7,Hawaii
439,HI,4.783,1986,1062000,245.2,4.8,31.0,106.3,103.1,5426.2,1338.8,3759.1,328.2,Hawaii
440,HI,3.8169999999999997,1987,1083000,263.3,4.8,36.3,98.0,124.2,5554.7,1155.6,4033.1,366.0,Hawaii
441,HI,3.167,1988,1093000,257.1,4.0,32.5,84.1,136.5,5731.9,1255.8,4112.2,364.0,Hawaii
442,HI,2.517,1989,1112000,270.1,4.8,44.6,83.2,137.6,6000.3,1343.4,4260.3,396.6,Hawaii
443,HI,2.65,1990,1108229,280.9,4.0,32.5,91.4,153.0,5825.8,1228.2,4217.1,380.5,Hawaii
444,HI,2.858,1991,1135000,241.8,4.0,33.0,86.9,117.9,5728.6,1234.4,4158.1,336.0,Hawaii
445,HI,4.325,1992,1160000,258.4,3.6,37.9,99.2,117.7,5853.5,1121.2,4357.2,375.1,Hawaii
446,HI,4.4830000000000005,1993,1172000,261.2,3.8,33.6,103.6,120.1,6015.8,1135.7,4429.4,450.8,Hawaii
447,HI,5.5329999999999995,1994,1179000,262.2,4.2,30.4,103.6,123.9,6418.3,1189.9,4687.0,541.4,Hawaii
448,HI,5.867000000000001,1995,1187000,295.6,4.7,28.3,130.8,131.8,6902.9,1165.3,5046.9,690.7,Hawaii
449,HI,6.257999999999999,1996,1184000,280.6,3.4,27.5,135.6,114.0,6304.0,1079.5,4620.0,604.5,Hawaii
450,HI,6.233,1997,1187000,277.9,4.0,31.3,118.2,124.5,5745.0,1073.4,4126.7,544.9,Hawaii
451,HI,6.1,1998,1193000,246.9,2.0,29.5,102.7,112.7,5086.1,936.2,3681.0,468.9,Hawaii
452,HI,5.392,1999,1185497,234.9,3.7,29.9,88.1,113.3,4600.5,794.7,3412.7,393.1,Hawaii
453,HI,4.25,2000,1211537,243.8,2.9,28.6,92.7,119.7,4955.1,880.3,3570.2,504.6,Hawaii
454,HI,4.508,2001,1227024,254.0,2.6,33.3,93.1,125.0,5120.5,909.7,3661.3,549.5,Hawaii
455,HI,4.217,2002,1240663,262.9,1.9,30.0,97.5,133.5,5801.4,1025.4,3977.2,798.8,Hawaii
456,HI,4.117,2003,1248755,272.3,1.8,29.4,93.5,147.6,5274.6,913.6,3588.1,772.8,Hawaii
457,HI,3.383,2004,1262124,254.6,2.6,26.4,74.8,150.8,4795.5,857.8,3254.7,683.0,Hawaii
458,HI,2.85,2005,1273278,256.0,1.9,26.9,78.6,148.0,4800.0,769.0,3313.0,717.0,Hawaii
459,HI,2.608,2006,1285498,280.7,1.6,27.5,89.0,162.6,4219.9,678.6,2939.3,602.0,Hawaii
460,HI,2.792,2007,1283388,276.1,1.9,29.4,87.4,157.5,4119.3,708.2,2921.5,489.6,Hawaii
461,HI,4.308,2008,1288198,272.5,2.0,28.2,84.2,158.1,3566.5,730.0,2439.4,397.1,Hawaii
462,HI,7.15,2009,1295178,274.1,1.8,29.7,79.5,163.1,3668.7,713.7,2580.0,375.0,Hawaii
463,HI,6.942,2010,1363359,264.3,1.8,27.7,78.1,156.7,3349.6,638.6,2323.7,387.3,Hawaii
464,HI,6.825,2011,1378129,251.4,1.5,25.6,72.1,152.2,3183.6,592.5,2266.8,324.3,Hawaii
465,HI,6.0,2012,1390090,243.0,1.5,20.1,80.9,140.5,3123.5,550.5,2294.9,278.0,Hawaii
466,HI,4.9,2013,1408987,254.4,2.3,26.0,66.3,149.8,3212.7,552.0,2337.0,323.7,Hawaii
467,HI,4.35,2014,1419561,259.2,1.8,22.1,78.0,148.1,3050.0,547.9,2228.9,273.3,Hawaii
468,IA,4.0169999999999995,1976,2870000,132.9,2.3,10.7,41.1,78.7,3918.6,827.1,2884.6,206.9,Iowa
469,IA,3.9,1977,2879000,144.0,2.3,10.6,41.2,89.8,3717.5,812.5,2685.1,219.9,Iowa
470,IA,3.867,1978,2896000,161.4,2.6,10.4,46.9,101.6,3818.7,870.6,2712.9,235.1,Iowa
471,IA,4.208,1979,2903000,181.2,2.2,11.0,50.2,117.7,4120.6,922.1,2928.8,269.7,Iowa
472,IA,6.017,1980,2907804,200.4,2.2,14.3,54.9,129.0,4546.4,1079.5,3219.1,247.8,Iowa
473,IA,6.575,1981,2897000,204.2,2.6,13.4,53.6,134.5,4512.4,1067.5,3221.7,223.2,Iowa
474,IA,8.508,1982,2905000,172.7,2.3,12.5,36.2,121.8,3963.8,947.8,2842.3,173.7,Iowa
475,IA,8.117,1983,2905000,181.1,2.3,12.6,41.0,125.2,3737.9,915.6,2664.4,157.9,Iowa
476,IA,6.983,1984,2910000,198.7,2.0,12.9,38.3,145.5,3600.9,871.4,2571.1,158.4,Iowa
477,IA,7.475,1985,2884000,211.7,1.9,12.6,41.2,156.1,3731.2,913.6,2664.2,153.4,Iowa
478,IA,6.767,1986,2851000,235.1,1.8,12.5,42.0,178.8,3915.6,956.0,2801.3,158.3,Iowa
479,IA,5.5,1987,2834000,231.2,2.1,11.9,36.2,181.1,3909.0,917.8,2840.1,151.1,Iowa
480,IA,4.508,1988,2834000,256.8,1.7,15.7,39.9,199.5,3819.8,854.3,2803.4,162.2,Iowa
481,IA,4.192,1989,2840000,266.3,1.9,16.2,39.0,209.2,3815.1,846.9,2809.9,158.3,Iowa
482,IA,4.4,1990,2776755,299.7,1.9,18.4,39.2,240.1,3801.2,808.4,2822.9,169.9,Iowa
483,IA,4.675,1991,2795000,303.3,2.0,20.9,45.0,235.4,3830.7,832.5,2827.5,170.7,Iowa
484,IA,4.475,1992,2812000,278.0,1.6,18.8,39.6,218.0,3679.2,753.8,2766.3,159.1,Iowa
485,IA,4.05,1993,2814000,325.5,2.3,24.4,53.9,244.8,3521.0,730.7,2599.4,190.8,Iowa
486,IA,3.525,1994,2829000,315.1,1.7,23.5,46.9,243.0,3339.5,667.1,2492.3,180.1,Iowa
487,IA,3.45,1995,2842000,354.4,1.8,21.8,53.0,277.8,3747.5,757.5,2767.2,222.8,Iowa
